"","date_time","yyyy","mm","day","HH_CET","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir","co2_flux","qc_co2_flux"
"201","2022-11-05 21:30:00",2022,11,5,4,0,2.41,0.198,0.09,0.594857,4.83041,0.148006,NA,178.452,1.23042,0
"202","2022-11-05 22:00:00",2022,11,5,4,30,2.41,0.198,0.09,0.55611,2.58961,0.0539527,NA,138.922,1.33034,1
"203","2022-11-05 22:30:00",2022,11,5,5,0,2.41,0.198,0.09,0.564334,2.11374,0.0159932,NA,133.737,-3.04576,0
"204","2022-11-05 23:00:00",2022,11,5,5,30,2.41,0.198,0.09,0.574253,2.70845,0.0137103,NA,166.658,-0.814585,1
"205","2022-11-05 23:30:00",2022,11,5,6,0,2.41,0.198,0.09,0.953925,0.898951,0.0178847,NA,154.056,1.00792,1
"206","2022-11-06 00:00:00",2022,11,5,6,30,2.41,0.198,0.09,0.805317,1.48774,0.0258707,NA,155.1,0.281885,1
"207","2022-11-06 00:30:00",2022,11,5,7,0,2.41,0.198,0.09,0.743908,1.09807,0.0213086,NA,157.883,0.531987,1
"208","2022-11-06 01:00:00",2022,11,5,7,30,2.41,0.198,0.09,0.70353,2.89762,0.0301273,NA,185.593,1.90524,0
"209","2022-11-06 01:30:00",2022,11,5,8,0,2.41,0.198,0.09,0.872052,4.07509,0.0738256,NA,187.829,1.97877,1
"210","2022-11-06 02:00:00",2022,11,5,8,30,2.41,0.198,0.09,1.12441,6.97421,0.0818092,0.119601,185.86,5.03419,0
"211","2022-11-06 02:30:00",2022,11,5,9,0,2.41,0.198,0.09,1.20895,10.2026,0.113458,0.126327,192.016,3.65216,0
"212","2022-11-06 03:00:00",2022,11,5,9,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.377206,2
"213","2022-11-06 03:30:00",2022,11,5,10,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0220656,2
"214","2022-11-06 04:00:00",2022,11,5,10,30,2.41,0.198,0.09,1.99511,1042.18,0.336993,0.221581,215.474,0.964535,1
"215","2022-11-06 05:00:00",2022,11,5,11,0,2.41,0.198,0.09,2.16541,-20.123,0.47636,0.237803,221.042,-1.18251,1
"216","2022-11-06 05:30:00",2022,11,5,11,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0613182,2
"217","2022-11-06 06:00:00",2022,11,5,12,0,2.41,0.198,0.09,2.65942,-40.2244,0.6569,0.320496,223.479,-1.53554,1
"218","2022-11-06 06:30:00",2022,11,5,12,30,2.41,0.198,0.09,2.65053,-50.0015,0.677828,0.352972,217.895,-1.62407,0
"219","2022-11-06 07:00:00",2022,11,5,13,0,2.41,0.198,0.09,2.7035,-47.2993,0.739593,0.371177,212.398,-1.33355,0
"220","2022-11-06 07:30:00",2022,11,5,13,30,2.41,0.198,0.09,3.04807,-53.1699,0.999504,0.3249,217.777,-0.77075,0
"221","2022-11-06 08:00:00",2022,11,5,14,0,2.41,0.198,0.09,2.83604,-108.57,0.81043,0.317425,223.632,-0.608969,0
"222","2022-11-06 08:30:00",2022,11,5,14,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.312287,2
"223","2022-11-06 09:00:00",2022,11,5,15,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.0823411,2
"224","2022-11-06 10:00:00",2022,11,5,15,30,2.41,0.198,0.09,2.56411,274.542,0.538663,0.295337,215.226,0.373833,1
"225","2022-11-06 10:30:00",2022,11,5,16,0,2.41,0.198,0.09,2.18345,125.971,0.494945,0.276748,200.605,0.703051,1
"226","2022-11-06 11:00:00",2022,11,5,16,30,2.41,0.198,0.09,2.31489,99.6178,0.419159,0.296936,197.12,1.6715,0
"227","2022-11-06 11:30:00",2022,11,5,17,0,2.41,0.198,0.09,1.97205,34.0851,0.340339,0.217083,189.149,1.88946,0
"228","2022-11-06 12:00:00",2022,11,5,17,30,2.41,0.198,0.09,2.02099,26.5547,0.36302,0.202448,194.658,1.61204,0
"229","2022-11-06 12:30:00",2022,11,5,18,0,2.41,0.198,0.09,1.61127,19.158,0.225381,0.18477,189.349,2.46793,0
"230","2022-11-06 13:00:00",2022,11,5,18,30,2.41,0.198,0.09,2.41218,80.7943,0.433632,0.324252,198.974,2.09484,0
"231","2022-11-06 14:00:00",2022,11,5,19,0,2.41,0.198,0.09,2.31706,70.1418,0.573361,0.315208,195.705,2.5091,0
"232","2022-11-06 15:00:00",2022,11,5,19,30,2.41,0.198,0.09,2.64675,68.9495,0.533571,0.301662,201.933,2.04482,0
"233","2022-11-06 15:30:00",2022,11,5,20,0,2.41,0.198,0.09,2.6082,109.041,0.598513,0.350847,202.331,2.26975,0
"234","2022-11-06 16:00:00",2022,11,5,20,30,2.41,0.198,0.09,2.67411,132.438,0.695489,0.347668,203.645,2.21157,0
"235","2022-11-06 16:30:00",2022,11,5,21,0,2.41,0.198,0.09,2.48008,122.399,0.659649,0.324244,202.384,2.13005,0
"236","2022-11-06 17:00:00",2022,11,5,21,30,2.41,0.198,0.09,2.46866,113.103,0.590557,0.316583,203.255,2.07474,0
"237","2022-11-06 17:30:00",2022,11,5,22,0,2.41,0.198,0.09,2.86685,150.808,0.726185,0.364647,201.442,2.42812,0
"238","2022-11-06 18:00:00",2022,11,5,22,30,2.41,0.198,0.09,3.06775,224.448,0.798562,0.414005,204.168,2.62617,0
"239","2022-11-06 18:30:00",2022,11,5,23,0,2.41,0.198,0.09,3.1048,156.253,0.867151,0.354422,202.661,2.14729,0
"240","2022-11-06 19:00:00",2022,11,5,23,30,2.41,0.198,0.09,2.78989,167.127,0.700535,0.399606,206.204,2.34212,0
"241","2022-11-06 19:30:00",2022,11,6,0,0,2.41,0.198,0.09,2.85873,107.391,0.725977,0.312093,205.917,2.08198,0
"242","2022-11-06 20:00:00",2022,11,6,0,30,2.41,0.198,0.09,3.3957,281.415,1.05683,0.452665,199.954,2.40134,0
"243","2022-11-06 20:30:00",2022,11,6,1,0,2.41,0.198,0.09,3.35169,139.394,0.94528,0.411127,201.802,2.14346,0
"244","2022-11-06 21:00:00",2022,11,6,1,30,2.41,0.198,0.09,3.34395,159.061,0.968942,0.427516,203.612,2.35598,0
"245","2022-11-06 21:30:00",2022,11,6,2,0,2.41,0.198,0.09,2.96026,94.8535,0.658257,0.383456,205.025,2.32167,0
"246","2022-11-06 22:00:00",2022,11,6,2,30,2.41,0.198,0.09,3.42022,122.443,1.10103,0.430521,203.25,2.29721,0
"247","2022-11-06 22:30:00",2022,11,6,3,0,2.41,0.198,0.09,3.62235,116.39,1.16768,0.433613,199.929,2.77944,0
"248","2022-11-06 23:00:00",2022,11,6,3,30,2.41,0.198,0.09,3.25574,110.875,0.831105,0.41677,201.728,2.09097,0
"249","2022-11-06 23:30:00",2022,11,6,4,0,2.41,0.198,0.09,3.08685,86.6612,0.814587,0.330273,201.364,1.40642,0
"250","2022-11-07 00:00:00",2022,11,6,4,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.33623,2
"251","2022-11-07 00:30:00",2022,11,6,5,0,2.41,0.198,0.09,3.18895,148.479,1.02849,0.385274,201.219,2.04552,0
"252","2022-11-07 01:00:00",2022,11,6,5,30,2.41,0.198,0.09,3.44408,228.183,1.16146,0.418287,203.582,2.74764,0
"253","2022-11-07 01:30:00",2022,11,6,6,0,2.41,0.198,0.09,3.31583,164.139,0.883863,0.403321,201.78,2.12512,0
"254","2022-11-07 02:00:00",2022,11,6,6,30,2.41,0.198,0.09,3.05955,114.601,0.865554,0.376794,199.812,1.79059,0
"255","2022-11-07 02:30:00",2022,11,6,7,0,2.41,0.198,0.09,2.95368,105.166,0.763523,0.355398,196.463,2.7755,0
"256","2022-11-07 03:00:00",2022,11,6,7,30,2.41,0.198,0.09,3.08555,146.351,1.06819,0.385099,193.924,1.97217,0
"257","2022-11-07 03:30:00",2022,11,6,8,0,2.41,0.198,0.09,2.70201,80.359,0.815601,0.319431,188.944,2.61177,0
"258","2022-11-07 04:00:00",2022,11,6,8,30,2.41,0.198,0.09,3.0809,412.194,0.887672,0.384663,190.478,1.40523,0
"259","2022-11-07 04:30:00",2022,11,6,9,0,2.41,0.198,0.09,3.46297,-926.658,1.313,0.455154,194.759,0.326461,0
"260","2022-11-07 05:00:00",2022,11,6,9,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.245552,2
"261","2022-11-07 05:30:00",2022,11,6,10,0,2.41,0.198,0.09,3.50125,-161.997,1.20269,0.456352,196.234,-0.444249,1
"262","2022-11-07 06:00:00",2022,11,6,10,30,2.41,0.198,0.09,3.76155,-133.942,1.34032,0.426209,202.408,-1.23275,0
"263","2022-11-07 06:30:00",2022,11,6,11,0,2.41,0.198,0.09,3.31911,-398.596,1.22368,0.446561,198.513,-1.50701,1
"264","2022-11-07 07:00:00",2022,11,6,11,30,2.41,0.198,0.09,3.07173,-545.026,1.00567,0.393612,195.468,-1.4254,1
"265","2022-11-07 07:30:00",2022,11,6,12,0,2.41,0.198,0.09,3.40337,-96.2861,1.61148,0.437464,192.814,-0.869751,1
"266","2022-11-07 08:00:00",2022,11,6,12,30,2.41,0.198,0.09,3.84615,-125.813,1.61753,0.591452,187.97,-1.47068,0
"267","2022-11-07 08:30:00",2022,11,6,13,0,2.41,0.198,0.09,3.57367,-90.1923,1.39264,0.422121,192.406,-1.75846,0
"268","2022-11-07 09:00:00",2022,11,6,13,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.325263,2
"269","2022-11-07 09:30:00",2022,11,6,14,0,2.41,0.198,0.09,3.43139,-162.791,1.54279,0.444019,177.769,-0.4725,1
"270","2022-11-07 10:00:00",2022,11,6,14,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.240586,2
"271","2022-11-07 10:30:00",2022,11,6,15,0,2.41,0.198,0.09,2.97291,-815.191,0.955955,0.400292,176.329,0.374385,0
"272","2022-11-07 11:00:00",2022,11,6,15,30,2.41,0.198,0.09,3.26917,535.263,1.09255,0.427703,184.61,1.03315,0
"273","2022-11-07 11:30:00",2022,11,6,16,0,2.41,0.198,0.09,3.21481,263.985,1.10374,0.37696,186.98,1.6507,0
"274","2022-11-07 12:00:00",2022,11,6,16,30,2.41,0.198,0.09,3.36446,276.471,0.978216,0.441238,190.141,2.14754,0
"275","2022-11-07 12:30:00",2022,11,6,17,0,2.41,0.198,0.09,3.2591,193.338,1.07174,0.402123,190.119,1.92626,0
"276","2022-11-07 13:00:00",2022,11,6,17,30,2.41,0.198,0.09,2.61937,62.7908,0.66931,0.334587,199.489,1.68261,0
"277","2022-11-07 13:30:00",2022,11,6,18,0,2.41,0.198,0.09,2.68218,73.034,0.757153,0.333918,186.283,2.37983,0
"278","2022-11-07 14:00:00",2022,11,6,18,30,2.41,0.198,0.09,2.86331,127.575,0.855977,0.366514,176.982,2.68366,0
"279","2022-11-07 14:30:00",2022,11,6,19,0,2.41,0.198,0.09,2.56152,111.669,0.653603,0.340797,174.81,2.34733,0
"280","2022-11-07 15:00:00",2022,11,6,19,30,2.41,0.198,0.09,2.64243,142.834,0.632736,0.400678,173.715,2.04688,0
"281","2022-11-07 15:30:00",2022,11,6,20,0,2.41,0.198,0.09,2.81897,95.8714,0.752013,0.356386,182.255,2.42182,0
"282","2022-11-07 16:00:00",2022,11,6,20,30,2.41,0.198,0.09,3.31313,109.897,1.25209,0.434283,186.952,2.7647,0
"283","2022-11-07 16:30:00",2022,11,6,21,0,2.41,0.198,0.09,3.91728,132.032,1.74597,0.46231,193.751,1.82206,0
"284","2022-11-07 17:00:00",2022,11,6,21,30,2.41,0.198,0.09,3.91443,141.694,1.41129,0.496281,206.645,2.5843,1
"285","2022-11-07 17:30:00",2022,11,6,22,0,2.41,0.198,0.09,4.03343,133.485,1.33641,0.4451,207.788,3.35952,0
"286","2022-11-07 18:00:00",2022,11,6,22,30,2.41,0.198,0.09,3.67935,166.212,1.20767,0.443979,208.069,2.50245,0
"287","2022-11-07 18:30:00",2022,11,6,23,0,2.41,0.198,0.09,3.62956,185.685,1.02238,0.452654,210.301,3.16213,0
"288","2022-11-07 19:00:00",2022,11,6,23,30,2.41,0.198,0.09,3.4649,288.913,1.02118,0.473039,211.481,2.45691,0
"289","2022-11-07 19:30:00",2022,11,7,0,0,2.41,0.198,0.09,3.73672,159.967,0.999562,0.40354,217.492,2.29389,0
"290","2022-11-07 20:00:00",2022,11,7,0,30,2.41,0.198,0.09,4.01404,186.293,1.57845,0.42786,220.998,2.20905,0
"291","2022-11-07 20:30:00",2022,11,7,1,0,2.41,0.198,0.09,4.18647,217.468,1.94498,0.475711,221.624,2.82014,0
"292","2022-11-07 21:00:00",2022,11,7,1,30,2.41,0.198,0.09,4.251,222.665,1.3058,0.496023,221.621,2.48214,0
"293","2022-11-07 21:30:00",2022,11,7,2,0,2.41,0.198,0.09,4.09418,210.814,1.54473,0.490199,221.57,2.68934,0
"294","2022-11-07 22:00:00",2022,11,7,2,30,2.41,0.198,0.09,4.17612,177.91,1.58268,0.470003,219.318,2.49904,0
"295","2022-11-07 22:30:00",2022,11,7,3,0,2.41,0.198,0.09,3.73976,163.641,1.34956,0.435225,221.301,2.75839,0
"296","2022-11-07 23:00:00",2022,11,7,3,30,2.41,0.198,0.09,3.86384,229.511,1.59992,0.429298,220.862,2.44093,0
"297","2022-11-07 23:30:00",2022,11,7,4,0,2.41,0.198,0.09,3.63076,200.983,1.26401,0.415408,219.791,2.67187,0
"298","2022-11-08 00:00:00",2022,11,7,4,30,2.41,0.198,0.09,3.59041,277.707,1.46232,0.432739,226.219,2.37673,0
"299","2022-11-08 00:30:00",2022,11,7,5,0,2.41,0.198,0.09,3.73693,171.761,1.29316,0.375076,221.55,2.09059,0
"300","2022-11-08 01:00:00",2022,11,7,5,30,2.41,0.198,0.09,3.52754,116.982,1.05299,0.372134,217.814,2.4547,0
"301","2022-11-08 01:30:00",2022,11,7,6,0,2.41,0.198,0.09,3.30805,201.973,1.01572,0.377804,214.947,2.08426,0
"302","2022-11-08 02:00:00",2022,11,7,6,30,2.41,0.198,0.09,3.38508,175.221,1.29774,0.37725,217.049,2.74534,0
"303","2022-11-08 02:30:00",2022,11,7,7,0,2.41,0.198,0.09,3.50611,129.416,1.04932,0.349496,218.756,2.41464,0
"304","2022-11-08 03:00:00",2022,11,7,7,30,2.41,0.198,0.09,3.67812,269.337,1.21379,0.45712,218.631,3.36831,0
"305","2022-11-08 03:30:00",2022,11,7,8,0,2.41,0.198,0.09,4.2157,293.964,1.51757,0.484557,219.081,3.61176,0
"306","2022-11-08 04:00:00",2022,11,7,8,30,2.41,0.198,0.09,3.70426,353.349,1.15035,0.433182,218.997,1.74879,0
"307","2022-11-08 04:30:00",2022,11,7,9,0,2.41,0.198,0.09,3.54517,1027.25,1.2375,0.415812,217.744,0.873803,0
"308","2022-11-08 05:00:00",2022,11,7,9,30,2.41,0.198,0.09,3.58643,-2747.76,1.20948,0.427222,216.445,0.570282,0
"309","2022-11-08 05:30:00",2022,11,7,10,0,2.41,0.198,0.09,4.1799,-1147.59,1.47183,0.46512,221.178,0.61055,0
"310","2022-11-08 06:00:00",2022,11,7,10,30,2.41,0.198,0.09,3.63001,-224.422,1.40932,0.373572,228.213,0.817797,1
"311","2022-11-08 06:30:00",2022,11,7,11,0,2.41,0.198,0.09,4.04622,-201.19,1.61796,0.437081,230.906,-0.697256,1
"312","2022-11-08 07:00:00",2022,11,7,11,30,2.41,0.198,0.09,3.84697,-188.627,1.41245,0.440365,228.669,-0.246225,0
"313","2022-11-08 07:30:00",2022,11,7,12,0,2.41,0.198,0.09,4.23282,-191.458,1.50479,0.481566,227.848,-0.853386,0
"314","2022-11-08 08:00:00",2022,11,7,12,30,2.41,0.198,0.09,4.10599,-179.775,1.63824,0.496657,224.277,-1.06019,0
"315","2022-11-08 08:30:00",2022,11,7,13,0,2.41,0.198,0.09,3.64614,-171.686,1.16954,0.415353,226.788,-0.157845,1
"316","2022-11-08 09:00:00",2022,11,7,13,30,2.41,0.198,0.09,3.65188,-347.357,1.09363,0.450125,229.823,0.533633,0
"317","2022-11-08 10:00:00",2022,11,7,14,0,2.41,0.198,0.09,3.47123,-360.105,1.08597,0.37788,225.621,0.677869,0
"318","2022-11-08 10:30:00",2022,11,7,14,30,2.41,0.198,0.09,3.12618,-3723.81,0.856922,0.36563,224.649,1.22846,0
"319","2022-11-08 11:00:00",2022,11,7,15,0,2.41,0.198,0.09,3.1134,528.562,0.876785,0.33496,220.783,1.36113,0
"320","2022-11-08 11:30:00",2022,11,7,15,30,2.41,0.198,0.09,2.74557,1286.85,0.589712,0.339571,219.912,1.19984,0
"321","2022-11-08 12:00:00",2022,11,7,16,0,2.41,0.198,0.09,3.20014,381.631,0.836911,0.388302,214.689,2.14981,0
"322","2022-11-08 13:00:00",2022,11,7,16,30,2.41,0.198,0.09,2.68812,174.437,0.540929,0.322406,212.596,2.17687,0
"323","2022-11-08 14:00:00",2022,11,7,17,0,2.41,0.198,0.09,2.7531,142.615,0.584886,0.342266,207.759,2.4044,0
"324","2022-11-08 14:30:00",2022,11,7,17,30,2.41,0.198,0.09,2.60833,130.204,0.608571,0.33783,206.074,2.47298,0
"325","2022-11-08 15:30:00",2022,11,7,18,0,2.41,0.198,0.09,2.46345,78.4539,0.513751,0.267382,200.419,2.29377,0
"326","2022-11-08 16:00:00",2022,11,7,18,30,2.41,0.198,0.09,2.74688,91.9665,0.740626,0.313502,203.793,2.80355,0
"327","2022-11-08 16:30:00",2022,11,7,19,0,2.41,0.198,0.09,2.98438,135.625,0.718731,0.378432,201.619,2.38135,0
"328","2022-11-08 17:00:00",2022,11,7,19,30,2.41,0.198,0.09,2.73429,157.637,0.726899,0.362144,200.862,2.56696,0
"329","2022-11-08 17:30:00",2022,11,7,20,0,2.41,0.198,0.09,2.93102,192.359,0.693971,0.375168,200.372,2.56094,0
"330","2022-11-08 18:00:00",2022,11,7,20,30,2.41,0.198,0.09,2.95189,173.016,0.886532,0.363409,198.59,2.8935,0
"331","2022-11-08 18:30:00",2022,11,7,21,0,2.41,0.198,0.09,2.80868,121.047,0.76669,0.350131,204.764,2.96267,0
"332","2022-11-08 19:00:00",2022,11,7,21,30,2.41,0.198,0.09,2.87729,109.452,0.744808,0.372116,202.046,2.55477,0
"333","2022-11-08 19:30:00",2022,11,7,22,0,2.41,0.198,0.09,3.22056,151.69,0.934834,0.385748,201.093,2.82157,0
"334","2022-11-08 20:00:00",2022,11,7,22,30,2.41,0.198,0.09,3.04138,159.642,0.832074,0.395567,202.382,2.6094,0
"335","2022-11-08 20:30:00",2022,11,7,23,0,2.41,0.198,0.09,2.97653,121.036,0.846591,0.331021,203.151,2.43812,0
"336","2022-11-08 21:00:00",2022,11,7,23,30,2.41,0.198,0.09,2.97703,110.559,0.774422,0.350911,201.255,2.65954,0
"337","2022-11-08 21:30:00",2022,11,8,0,0,2.41,0.198,0.09,2.47474,56.7772,0.544517,0.302907,202.716,2.01397,0
"338","2022-11-08 22:00:00",2022,11,8,0,30,2.41,0.198,0.09,2.36119,65.6462,0.530684,0.298911,203.694,2.20163,0
"339","2022-11-08 22:30:00",2022,11,8,1,0,2.41,0.198,0.09,2.14559,39.7698,0.473385,0.263294,202.433,2.41912,0
"340","2022-11-08 23:00:00",2022,11,8,1,30,2.41,0.198,0.09,2.24343,32.5233,0.435408,0.255391,200.188,2.06882,0
"341","2022-11-09 00:00:00",2022,11,8,2,0,2.41,0.198,0.09,2.25234,24.3484,0.485527,0.228784,196.094,1.88255,0
"342","2022-11-09 00:30:00",2022,11,8,2,30,2.41,0.198,0.09,2.33545,59.3134,0.426342,0.292727,189.231,2.21119,0
"343","2022-11-09 01:00:00",2022,11,8,3,0,2.41,0.198,0.09,2.30599,42.8433,0.508214,0.239972,188.54,2.95521,1
"344","2022-11-09 01:30:00",2022,11,8,3,30,2.41,0.198,0.09,2.20416,59.3457,0.384809,0.273553,186.655,1.44027,1
"345","2022-11-09 02:00:00",2022,11,8,4,0,2.41,0.198,0.09,2.30373,37.2144,0.450973,0.270312,186.244,2.14524,0
"346","2022-11-09 02:30:00",2022,11,8,4,30,2.41,0.198,0.09,2.15974,30.1306,0.429514,0.248877,184.305,2.49732,0
"347","2022-11-09 03:00:00",2022,11,8,5,0,2.41,0.198,0.09,2.04187,35.2349,0.375251,0.280729,181.403,2.73529,0
"348","2022-11-09 03:30:00",2022,11,8,5,30,2.41,0.198,0.09,2.64127,48.1097,0.57569,0.311973,177.738,1.91452,0
"349","2022-11-09 04:00:00",2022,11,8,6,0,2.41,0.198,0.09,2.14138,39.2018,0.434643,0.271346,169.033,1.82177,0
"350","2022-11-09 04:30:00",2022,11,8,6,30,2.41,0.198,0.09,2.4331,44.621,0.372647,0.299845,153.519,2.56048,0
"351","2022-11-09 05:00:00",2022,11,8,7,0,2.41,0.198,0.09,2.39423,49.9189,0.537135,0.318342,161.46,2.8969,0
"352","2022-11-09 05:30:00",2022,11,8,7,30,2.41,0.198,0.09,3.06196,92.7848,0.813575,0.410487,162.123,1.73138,1
"353","2022-11-09 06:00:00",2022,11,8,8,0,2.41,0.198,0.09,3.19711,85.1164,0.917173,0.382679,169.432,1.76824,0
"354","2022-11-09 06:30:00",2022,11,8,8,30,2.41,0.198,0.09,3.06403,103.572,0.939184,0.391846,171.463,1.50461,0
"355","2022-11-09 07:00:00",2022,11,8,9,0,2.41,0.198,0.09,2.75856,150.277,0.830841,0.350218,172.888,0.586923,0
"356","2022-11-09 07:30:00",2022,11,8,9,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.914708,2
"357","2022-11-09 08:00:00",2022,11,8,10,0,2.41,0.198,0.09,3.24057,-445.556,1.04196,0.39031,180.07,-0.409047,1
"358","2022-11-09 08:30:00",2022,11,8,10,30,2.41,0.198,0.09,3.77893,3689.77,1.34213,0.465057,181.582,-0.604238,1
"359","2022-11-09 09:00:00",2022,11,8,11,0,2.41,0.198,0.09,4.14221,-234.982,1.52763,0.48726,187.878,-1.47246,1
"360","2022-11-09 10:00:00",2022,11,8,11,30,2.41,0.198,0.09,4.02963,-866.691,1.85559,0.541744,191.655,-0.696978,1
"361","2022-11-09 10:30:00",2022,11,8,12,0,2.41,0.198,0.09,3.94453,-498.134,1.5477,0.477161,188.096,-0.712152,0
"362","2022-11-09 11:00:00",2022,11,8,12,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.558259,2
"363","2022-11-09 11:30:00",2022,11,8,13,0,2.41,0.198,0.09,3.69144,-315.594,1.55133,0.487957,200.306,-1.23187,0
"364","2022-11-09 12:00:00",2022,11,8,13,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.170317,2
"365","2022-11-09 12:30:00",2022,11,8,14,0,2.41,0.198,0.09,3.73727,-409.986,1.41687,0.449839,186.88,-0.31196,0
"366","2022-11-09 13:00:00",2022,11,8,14,30,2.41,0.198,0.09,3.60398,-397.701,1.38746,0.457293,190.011,-0.174947,1
"367","2022-11-09 13:30:00",2022,11,8,15,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.0499183,2
"368","2022-11-09 14:00:00",2022,11,8,15,30,2.41,0.198,0.09,3.08373,195.314,0.979161,0.380566,189.279,1.12951,0
"369","2022-11-09 14:30:00",2022,11,8,16,0,2.41,0.198,0.09,2.64678,127.211,0.738741,0.335715,182.655,1.62329,0
"370","2022-11-09 15:30:00",2022,11,8,16,30,2.41,0.198,0.09,2.74583,93.492,0.741293,0.348472,189.45,1.27343,1
"371","2022-11-09 16:00:00",2022,11,8,17,0,2.41,0.198,0.09,2.62866,56.002,0.597721,0.333237,194.601,3.1675,0
"372","2022-11-09 16:30:00",2022,11,8,17,30,2.41,0.198,0.09,1.99671,22.0987,0.314626,0.221503,191.414,1.94478,0
"373","2022-11-09 17:00:00",2022,11,8,18,0,2.41,0.198,0.09,2.24737,32.7171,0.433535,0.262738,186.171,2.53379,0
"374","2022-11-09 17:30:00",2022,11,8,18,30,2.41,0.198,0.09,2.45555,51.7702,0.525367,0.302999,185.601,2.07435,0
"375","2022-11-09 18:00:00",2022,11,8,19,0,2.41,0.198,0.09,2.22435,36.5283,0.39824,0.273735,189.296,2.26639,0
"376","2022-11-09 18:30:00",2022,11,8,19,30,2.41,0.198,0.09,2.00005,30.6797,0.356878,0.268334,191.604,2.68228,0
"377","2022-11-09 19:00:00",2022,11,8,20,0,2.41,0.198,0.09,1.9436,23.3206,0.335042,0.233809,188.094,2.40019,0
"378","2022-11-09 19:30:00",2022,11,8,20,30,2.41,0.198,0.09,2.14022,33.3838,0.438834,0.284404,191.284,3.1759,0
"379","2022-11-09 20:00:00",2022,11,8,21,0,2.41,0.198,0.09,3.04604,85.0657,0.806818,0.393471,198.752,2.8001,0
"380","2022-11-09 20:30:00",2022,11,8,21,30,2.41,0.198,0.09,2.88066,52.5407,0.699272,0.327035,199.233,2.52837,0
"381","2022-11-09 21:00:00",2022,11,8,22,0,2.41,0.198,0.09,3.14093,66.6523,0.780239,0.349191,201.109,2.36208,0
"382","2022-11-09 21:30:00",2022,11,8,22,30,2.41,0.198,0.09,2.90642,71.0637,0.732994,0.335694,197.717,2.49879,0
"383","2022-11-09 22:00:00",2022,11,8,23,0,2.41,0.198,0.09,2.41097,55.8552,0.624765,0.304297,191.719,1.36073,1
"384","2022-11-09 22:30:00",2022,11,8,23,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,1.12411,2
"385","2022-11-09 23:00:00",2022,11,9,0,0,2.41,0.198,0.09,3.81759,123.375,1.23265,0.456247,204.139,3.2012,0
"386","2022-11-09 23:30:00",2022,11,9,0,30,2.41,0.198,0.09,3.52266,93.3463,0.98485,0.408917,210.557,2.38308,0
"387","2022-11-10 00:00:00",2022,11,9,1,0,2.41,0.198,0.09,3.10669,79.0757,0.812609,0.3718,205.813,2.83735,0
"388","2022-11-10 00:30:00",2022,11,9,1,30,2.41,0.198,0.09,3.47761,113.239,1.21371,0.418683,205.584,2.46917,0
"389","2022-11-10 01:00:00",2022,11,9,2,0,2.41,0.198,0.09,2.83808,65.7673,0.62634,0.345536,203.22,2.67613,0
"390","2022-11-10 01:30:00",2022,11,9,2,30,2.41,0.198,0.09,3.14444,107.916,0.889284,0.411383,204.59,2.66927,0
"391","2022-11-10 02:00:00",2022,11,9,3,0,2.41,0.198,0.09,2.965,135.878,0.695566,0.377585,203.196,2.24007,0
"392","2022-11-10 02:30:00",2022,11,9,3,30,2.41,0.198,0.09,3.017,99.0364,0.836926,0.368086,201.941,2.34679,0
"393","2022-11-10 03:00:00",2022,11,9,4,0,2.41,0.198,0.09,3.42164,120.824,1.14102,0.389073,203.781,2.73269,0
"394","2022-11-10 03:30:00",2022,11,9,4,30,2.41,0.198,0.09,3.61424,164.324,1.01836,0.419923,208.121,2.21988,0
"395","2022-11-10 04:00:00",2022,11,9,5,0,2.41,0.198,0.09,3.35997,99.6874,1.03527,0.364376,206.791,2.46108,0
"396","2022-11-10 04:30:00",2022,11,9,5,30,2.41,0.198,0.09,3.48335,147.806,0.912725,0.425573,206.762,2.70734,0
"397","2022-11-10 05:00:00",2022,11,9,6,0,2.41,0.198,0.09,3.83886,185.638,1.3479,0.447343,217.722,2.98236,0
"398","2022-11-10 05:30:00",2022,11,9,6,30,2.41,0.198,0.09,3.48722,123.976,1.01802,0.405322,216.981,2.71134,0
"399","2022-11-10 06:00:00",2022,11,9,7,0,2.41,0.198,0.09,3.58219,88.9532,0.899296,0.366993,215.13,2.09799,0
"400","2022-11-10 06:30:00",2022,11,9,7,30,2.41,0.198,0.09,3.23262,104.789,0.931586,0.429648,215.19,2.91458,0
"401","2022-11-10 07:00:00",2022,11,9,8,0,2.41,0.198,0.09,2.33163,38.6667,0.42303,0.284231,216.575,2.28815,0
